order_id,customer_id,customer_name,customer_email,phone_number,shipping_address,city,state,pincode,order_date,category,product_name,quantity,price_per_unit,total_amount,payment_method,order_status
OD873265253965,CUST939805,Amit Chauhan,amit.chauhan565@example.com,9641120852,"Flat 6, Society D, Kanpur",Kanpur,Uttar Pradesh,659389,2025-03-27 07:23:22,Home Appliances,Blender,4,2250,9000,UPI,Delivered
OD098910824636,CUST444392,Vikram Deshmukh,vikram.deshmukh607@example.com,9006415459,"Flat 239, Society D, Nagpur",Nagpur,Maharashtra,510055,2025-03-27 07:24:06,Fashion,Running Shoes,1,1599,1599,Cash on Delivery,Delivered
OD653056709660,CUST433143,Kavita Reddy,kavita.reddy273@example.com,9420853009,"Flat 257, Society B, Ahmedabad",Ahmedabad,Gujarat,442145,2025-03-27 08:01:16,Books,Novel,1,299,299,Credit Card,Delivered
OD500695717815,CUST393472,Arjun Das,arjun.das135@example.com,9227681183,"Flat 57, Society A, Hyderabad",Hyderabad,Telangana,385412,2025-03-27 09:46:48,Accessories,Backpack,1,899,899,Cash on Delivery,Delivered
OD822984761397,CUST905693,Sneha Bose,sneha.bose28@example.com,9500897601,"Flat 148, Society C, Kanpur",Kanpur,Uttar Pradesh,464977,2025-03-27 10:07:28,Electronics,Smartphone,1,12999,12999,Cash on Delivery,Delivered
OD227446042576,CUST138109,Neha Joshi,neha.joshi716@example.com,9425839247,"Flat 342, Society A, Kolkata",Kolkata,West Bengal,260441,2025-03-27 11:28:59,Accessories,Backpack,1,899,899,Credit Card,Delivered
OD470040029544,CUST416523,Diya Verma,diya.verma791@example.com,9076462134,"Flat 374, Society B, Bengaluru",Bengaluru,Karnataka,115645,2025-03-27 13:49:56,Electronics,Smartwatch,1,2499,2499,Net Banking,Delivered
OD829787030312,CUST108189,Sneha Bose,sneha.bose517@example.com,9549890061,"Flat 480, Society A, Nagpur",Nagpur,Maharashtra,684430,2025-03-27 16:39:54,Fashion,Jeans,3,1299,3897,UPI,Delivered
OD763737779249,CUST600932,Priya Das,priya.das564@example.com,9672222359,"Flat 316, Society C, Kanpur",Kanpur,Uttar Pradesh,398803,2025-03-27 20:01:31,Electronics,Wireless Earbuds,2,1999,3998,UPI,Delivered
OD997724107368,CUST177393,Rohit Singh,rohit.singh416@example.com,9972611275,"Flat 431, Society A, Bengaluru",Bengaluru,Karnataka,218625,2025-03-27 21:51:53,Electronics,Laptop,1,54990,54990,UPI,Delivered
OD895445688944,CUST629128,Priya Gupta,priya.gupta72@example.com,9594692028,"Flat 279, Society D, Bengaluru",Bengaluru,Karnataka,856388,2025-03-28 02:28:53,Accessories,Backpack,2,899,1798,Debit Card,Returned
OD868761888050,CUST508380,Diya Kumar,diya.kumar948@example.com,9210489692,"Flat 165, Society A, Bengaluru",Bengaluru,Karnataka,678766,2025-03-28 04:01:00,Fashion,Jeans,1,1299,1299,Credit Card,Delivered
OD769507624464,CUST934999,Diya Chauhan,diya.chauhan717@example.com,9599252410,"Flat 312, Society D, Hyderabad",Hyderabad,Telangana,142856,2025-03-28 09:59:21,Health,Protein Powder,1,1899,1899,UPI,Shipped
OD322748957893,CUST687127,Rohit Patel,rohit.patel232@example.com,9293412310,"Flat 274, Society C, Chennai",Chennai,Tamil Nadu,439875,2025-03-28 12:03:21,Electronics,Laptop,3,54990,164970,Credit Card,Delivered
OD859451489984,CUST667226,Anjali Das,anjali.das429@example.com,9349830930,"Flat 171, Society C, Pune",Pune,Maharashtra,726291,2025-03-28 12:45:05,Electronics,Laptop,2,54990,109980,UPI,Delivered
OD750770788103,CUST715335,Priya Gupta,priya.gupta467@example.com,9822416917,"Flat 415, Society D, Pune",Pune,Maharashtra,662650,2025-03-28 16:14:34,Electronics,Laptop,3,54990,164970,Debit Card,Delivered
OD991145838544,CUST558648,Anjali Bose,anjali.bose253@example.com,9977185339,"Flat 6, Society D, Bengaluru",Bengaluru,Karnataka,319359,2025-03-28 16:23:49,Home,Bedsheet,1,799,799,UPI,Delivered
OD187856018332,CUST323559,Vikram Das,vikram.das130@example.com,9373223684,"Flat 154, Society C, Mumbai",Mumbai,Maharashtra,620259,2025-03-28 16:42:19,Home Appliances,Blender,1,2250,2250,UPI,Delivered
OD464393103844,CUST712302,Rohit Das,rohit.das978@example.com,9266726168,"Flat 18, Society C, Mumbai",Mumbai,Maharashtra,567301,2025-03-28 20:13:55,Health,Protein Powder,1,1899,1899,UPI,Delivered
OD958021684094,CUST723999,Diya Iyer,diya.iyer912@example.com,9197331926,"Flat 139, Society B, Kanpur",Kanpur,Uttar Pradesh,195671,2025-03-28 21:06:21,Accessories,Backpack,3,899,2697,UPI,Shipped
OD330476615647,CUST735063,Ramesh Singh,ramesh.singh882@example.com,9520117268,"Flat 404, Society B, Ahmedabad",Ahmedabad,Gujarat,369239,2025-03-29 06:49:16,Books,Novel,3,299,897,Credit Card,Delivered
OD369728256100,CUST597043,Diya Das,diya.das691@example.com,9728819481,"Flat 184, Society B, Pune",Pune,Maharashtra,467210,2025-03-29 21:46:30,Electronics,Smartphone,1,12999,12999,Credit Card,Cancelled
OD414136869544,CUST403073,Arjun Iyer,arjun.iyer977@example.com,9582216335,"Flat 9, Society B, Kanpur",Kanpur,Uttar Pradesh,883441,2025-03-29 23:21:28,Books,Novel,1,299,299,Cash on Delivery,Returned
OD180918257944,CUST935605,Kavita Joshi,kavita.joshi790@example.com,9241852564,"Flat 390, Society C, Kolkata",Kolkata,West Bengal,204947,2025-03-30 00:49:44,Fashion,Running Shoes,1,1599,1599,UPI,Delivered
OD714259477804,CUST104866,Sneha Reddy,sneha.reddy916@example.com,9239270552,"Flat 45, Society B, Mumbai",Mumbai,Maharashtra,472256,2025-03-30 05:01:32,Books,Novel,2,299,598,UPI,Delivered
OD326414732174,CUST322177,Anjali Joshi,anjali.joshi530@example.com,9064127223,"Flat 314, Society B, Chennai",Chennai,Tamil Nadu,829860,2025-03-30 07:03:49,Accessories,Backpack,1,899,899,UPI,Delivered
OD624147924837,CUST783005,Karan Das,karan.das545@example.com,9075435716,"Flat 37, Society D, Ahmedabad",Ahmedabad,Gujarat,165544,2025-03-30 09:15:07,Home Appliances,Blender,1,2250,2250,UPI,Delivered
OD728936958841,CUST289340,Sneha Nair,sneha.nair650@example.com,9384851532,"Flat 421, Society A, Hyderabad",Hyderabad,Telangana,150337,2025-03-30 11:05:15,Electronics,Wireless Earbuds,4,1999,7996,UPI,Delivered
OD228579193799,CUST122375,Anjali Verma,anjali.verma730@example.com,9352051159,"Flat 166, Society C, Mumbai",Mumbai,Maharashtra,456164,2025-03-30 11:52:18,Home,Bedsheet,3,799,2397,Debit Card,Delivered
OD609962322268,CUST212335,Karan Chauhan,karan.chauhan550@example.com,9940520786,"Flat 262, Society D, Jaipur",Jaipur,Rajasthan,569267,2025-03-30 12:30:25,Fashion,Running Shoes,2,1599,3198,Debit Card,Delivered
OD255703552590,CUST804420,Rahul Patel,rahul.patel482@example.com,9933077426,"Flat 59, Society C, Delhi",Delhi,Delhi,817515,2025-03-30 12:44:15,Health,Protein Powder,5,1899,9495,Cash on Delivery,Delivered
OD672247449759,CUST482390,Rohit Iyer,rohit.iyer102@example.com,9981530079,"Flat 138, Society C, Kanpur",Kanpur,Uttar Pradesh,472643,2025-03-30 20:16:53,Fashion,T-Shirt,1,499,499,UPI,Delivered
OD030272142237,CUST727434,Suresh Joshi,suresh.joshi98@example.com,9366682332,"Flat 18, Society A, Ahmedabad",Ahmedabad,Gujarat,402509,2025-03-30 23:39:44,Electronics,Smartphone,1,12999,12999,Net Banking,Returned
OD888897292798,CUST184866,Diya Verma,diya.verma172@example.com,9499232132,"Flat 475, Society A, Chennai",Chennai,Tamil Nadu,591109,2025-03-31 00:16:57,Books,Novel,1,299,299,Cash on Delivery,Delivered
OD965409596984,CUST998321,Arjun Das,arjun.das953@example.com,9076492953,"Flat 284, Society C, Kolkata",Kolkata,West Bengal,246616,2025-03-31 00:46:36,Fashion,Jeans,3,1299,3897,UPI,Delivered
OD863582005518,CUST614034,Ramesh Joshi,ramesh.joshi731@example.com,9189612231,"Flat 432, Society C, Mumbai",Mumbai,Maharashtra,889459,2025-03-31 09:09:14,Electronics,Wireless Earbuds,1,1999,1999,Cash on Delivery,Cancelled
OD121400611847,CUST394424,Diya Patel,diya.patel672@example.com,9445308995,"Flat 396, Society B, Jaipur",Jaipur,Rajasthan,678608,2025-03-31 09:10:35,Health,Protein Powder,4,1899,7596,Cash on Delivery,Delivered
OD873590042317,CUST287170,Neha Bose,neha.bose837@example.com,9940292832,"Flat 425, Society B, Chennai",Chennai,Tamil Nadu,792609,2025-03-31 12:10:12,Home Appliances,Blender,1,2250,2250,Net Banking,Delivered
OD745906338512,CUST857051,Karan Chauhan,karan.chauhan774@example.com,9587358251,"Flat 196, Society C, Pune",Pune,Maharashtra,801438,2025-03-31 17:01:21,Fashion,Running Shoes,1,1599,1599,UPI,Delivered
OD350092689965,CUST409110,Rohit Nair,rohit.nair297@example.com,9167856335,"Flat 317, Society C, Nagpur",Nagpur,Maharashtra,484466,2025-03-31 19:01:37,Books,Novel,1,299,299,Cash on Delivery,Delivered
OD003585777369,CUST378719,Ramesh Joshi,ramesh.joshi583@example.com,9390834730,"Flat 378, Society C, Bengaluru",Bengaluru,Karnataka,341386,2025-04-01 07:15:50,Fashion,Running Shoes,3,1599,4797,UPI,Delivered
OD251719591698,CUST562396,Kavita Sharma,kavita.sharma71@example.com,9434010685,"Flat 456, Society A, Pune",Pune,Maharashtra,745950,2025-04-01 11:15:27,Books,Novel,1,299,299,Cash on Delivery,Delivered
OD127401538400,CUST940238,Pooja Gupta,pooja.gupta882@example.com,9766440372,"Flat 123, Society C, Chennai",Chennai,Tamil Nadu,571404,2025-04-01 12:29:17,Fashion,T-Shirt,1,499,499,UPI,Delivered
OD303140853858,CUST723542,Diya Bose,diya.bose844@example.com,9076630752,"Flat 219, Society C, Mumbai",Mumbai,Maharashtra,777044,2025-04-01 14:51:28,Electronics,Laptop,1,54990,54990,UPI,Cancelled
OD842180809979,CUST335590,Ramesh Nair,ramesh.nair88@example.com,9471664854,"Flat 166, Society C, Bengaluru",Bengaluru,Karnataka,141905,2025-04-01 15:49:20,Health,Protein Powder,1,1899,1899,UPI,Delivered
OD679155171748,CUST128508,Amit Singh,amit.singh904@example.com,9671123884,"Flat 45, Society B, Lucknow",Lucknow,Uttar Pradesh,437196,2025-04-01 18:36:15,Accessories,Backpack,4,899,3596,Debit Card,Delivered
OD908335602960,CUST186136,Ramesh Kumar,ramesh.kumar795@example.com,9135657813,"Flat 56, Society B, Jaipur",Jaipur,Rajasthan,646437,2025-04-01 20:50:58,Accessories,Backpack,1,899,899,Cash on Delivery,Delivered
OD219228270101,CUST452977,Neha Reddy,neha.reddy87@example.com,9936773837,"Flat 56, Society B, Lucknow",Lucknow,Uttar Pradesh,604644,2025-04-01 21:14:29,Fashion,Jeans,1,1299,1299,Net Banking,Delivered
OD452271212294,CUST103279,Pooja Kumar,pooja.kumar132@example.com,9641760893,"Flat 347, Society C, Mumbai",Mumbai,Maharashtra,676975,2025-04-01 22:45:52,Electronics,Smartwatch,1,2499,2499,Cash on Delivery,Shipped
OD919305198383,CUST101209,Anjali Reddy,anjali.reddy48@example.com,9805234219,"Flat 209, Society A, Hyderabad",Hyderabad,Telangana,321523,2025-04-02 01:56:33,Electronics,Wireless Earbuds,1,1999,1999,Net Banking,Delivered
OD634951994299,CUST425989,Anjali Joshi,anjali.joshi812@example.com,9991018621,"Flat 99, Society A, Kolkata",Kolkata,West Bengal,656963,2025-04-02 02:45:39,Home,Bedsheet,1,799,799,UPI,Delivered
OD170671618055,CUST848794,Arjun Sharma,arjun.sharma400@example.com,9376507879,"Flat 43, Society A, Lucknow",Lucknow,Uttar Pradesh,676473,2025-04-02 07:06:41,Fashion,Running Shoes,1,1599,1599,Debit Card,Shipped
OD264889003137,CUST269843,Suresh Bose,suresh.bose243@example.com,9043593074,"Flat 280, Society D, Hyderabad",Hyderabad,Telangana,222980,2025-04-02 08:12:12,Books,Novel,2,299,598,Credit Card,Delivered
OD850315751820,CUST226007,Neha Nair,neha.nair920@example.com,9029033237,"Flat 91, Society A, Lucknow",Lucknow,Uttar Pradesh,164519,2025-04-02 10:52:47,Electronics,Smartphone,1,12999,12999,Debit Card,Delivered
OD557416953833,CUST675802,Karan Deshmukh,karan.deshmukh534@example.com,9660972788,"Flat 172, Society D, Hyderabad",Hyderabad,Telangana,898764,2025-04-02 13:14:56,Accessories,Backpack,3,899,2697,UPI,Cancelled
OD737592699638,CUST730186,Diya Kumar,diya.kumar682@example.com,9502643841,"Flat 309, Society D, Pune",Pune,Maharashtra,747781,2025-04-02 16:55:05,Electronics,Laptop,2,54990,109980,Credit Card,Delivered
OD620667573757,CUST325522,Arjun Verma,arjun.verma433@example.com,9731316933,"Flat 408, Society C, Chennai",Chennai,Tamil Nadu,301544,2025-04-02 18:26:53,Electronics,Wireless Earbuds,1,1999,1999,UPI,Delivered
OD822040084778,CUST824379,Neha Reddy,neha.reddy941@example.com,9460317979,"Flat 247, Society B, Mumbai",Mumbai,Maharashtra,139038,2025-04-02 20:59:28,Health,Protein Powder,1,1899,1899,Credit Card,Delivered
OD509766809391,CUST918767,Suresh Deshmukh,suresh.deshmukh31@example.com,9237150905,"Flat 288, Society D, Ahmedabad",Ahmedabad,Gujarat,320139,2025-04-03 00:30:19,Fashion,Jeans,1,1299,1299,Net Banking,Delivered
OD579957507454,CUST595249,Arjun Patel,arjun.patel115@example.com,9329708748,"Flat 490, Society C, Kanpur",Kanpur,Uttar Pradesh,778737,2025-04-03 04:08:02,Electronics,Smartwatch,1,2499,2499,Cash on Delivery,Delivered
OD908704452193,CUST206984,Karan Verma,karan.verma625@example.com,9240128667,"Flat 480, Society C, Kanpur",Kanpur,Uttar Pradesh,163069,2025-04-03 04:19:55,Accessories,Backpack,1,899,899,UPI,Delivered
OD939886406929,CUST145198,Rohit Das,rohit.das168@example.com,9634859039,"Flat 418, Society D, Bengaluru",Bengaluru,Karnataka,357027,2025-04-03 07:14:27,Electronics,Laptop,1,54990,54990,Credit Card,Delivered
OD682026093654,CUST349098,Suresh Gupta,suresh.gupta627@example.com,9370392115,"Flat 244, Society D, Lucknow",Lucknow,Uttar Pradesh,258789,2025-04-03 07:40:42,Fashion,T-Shirt,1,499,499,UPI,Returned
OD593741142223,CUST206932,Rohit Chauhan,rohit.chauhan668@example.com,9455580637,"Flat 485, Society D, Chennai",Chennai,Tamil Nadu,118746,2025-04-03 09:55:51,Electronics,Smartphone,1,12999,12999,UPI,Delivered
OD395917326851,CUST494624,Priya Gupta,priya.gupta783@example.com,9647001103,"Flat 480, Society A, Nagpur",Nagpur,Maharashtra,134119,2025-04-03 13:15:03,Health,Protein Powder,3,1899,5697,UPI,Delivered
OD978993183452,CUST838317,Pooja Sharma,pooja.sharma535@example.com,9176754736,"Flat 92, Society A, Jaipur",Jaipur,Rajasthan,584573,2025-04-03 14:38:52,Electronics,Smartphone,4,12999,51996,UPI,Shipped
OD595235539712,CUST443899,Sneha Singh,sneha.singh67@example.com,9141024616,"Flat 266, Society A, Nagpur",Nagpur,Maharashtra,641626,2025-04-03 20:38:55,Home,Bedsheet,1,799,799,UPI,Delivered
OD370058244198,CUST288893,Rahul Singh,rahul.singh455@example.com,9767569421,"Flat 29, Society B, Ahmedabad",Ahmedabad,Gujarat,804231,2025-04-03 21:06:06,Electronics,Laptop,3,54990,164970,Credit Card,Processing
OD177843913252,CUST341484,Sneha Verma,sneha.verma419@example.com,9815460638,"Flat 117, Society D, Delhi",Delhi,Delhi,817897,2025-04-04 02:14:39,Electronics,Smartwatch,3,2499,7497,Debit Card,Delivered
OD151369690099,CUST713179,Rahul Nair,rahul.nair476@example.com,9181968284,"Flat 6, Society D, Kanpur",Kanpur,Uttar Pradesh,597259,2025-04-04 04:28:47,Electronics,Wireless Earbuds,1,1999,1999,Cash on Delivery,Delivered
OD678116243662,CUST618373,Rahul Patel,rahul.patel781@example.com,9388378197,"Flat 414, Society C, Jaipur",Jaipur,Rajasthan,232436,2025-04-04 04:40:45,Health,Protein Powder,3,1899,5697,Debit Card,Delivered
OD153972269862,CUST839535,Karan Joshi,karan.joshi547@example.com,9930584748,"Flat 363, Society C, Jaipur",Jaipur,Rajasthan,607341,2025-04-04 05:11:34,Health,Protein Powder,3,1899,5697,UPI,Returned
OD117525662202,CUST963978,Arjun Chauhan,arjun.chauhan773@example.com,9177148283,"Flat 488, Society D, Kanpur",Kanpur,Uttar Pradesh,555801,2025-04-04 09:46:19,Accessories,Backpack,1,899,899,UPI,Cancelled
OD070837167605,CUST401557,Rahul Chauhan,rahul.chauhan201@example.com,9522444234,"Flat 417, Society D, Pune",Pune,Maharashtra,617991,2025-04-04 11:17:11,Fashion,Running Shoes,3,1599,4797,UPI,Cancelled
OD862524464698,CUST326234,Priya Reddy,priya.reddy594@example.com,9419459819,"Flat 204, Society B, Bengaluru",Bengaluru,Karnataka,791047,2025-04-04 13:17:13,Books,Novel,1,299,299,Credit Card,Shipped
OD525433290675,CUST702203,Anjali Bose,anjali.bose98@example.com,9646071782,"Flat 207, Society D, Hyderabad",Hyderabad,Telangana,526311,2025-04-04 15:18:41,Home,Bedsheet,1,799,799,Debit Card,Delivered
OD721469779197,CUST494513,Amit Chauhan,amit.chauhan913@example.com,9410380929,"Flat 475, Society B, Chennai",Chennai,Tamil Nadu,319035,2025-04-04 15:55:56,Electronics,Wireless Earbuds,1,1999,1999,UPI,Delivered
OD733084920910,CUST517658,Arjun Reddy,arjun.reddy536@example.com,9378238427,"Flat 323, Society C, Ahmedabad",Ahmedabad,Gujarat,158690,2025-04-04 17:06:52,Health,Protein Powder,1,1899,1899,UPI,Shipped
OD337207460448,CUST153352,Karan Sharma,karan.sharma666@example.com,9663755191,"Flat 123, Society D, Bengaluru",Bengaluru,Karnataka,302355,2025-04-04 17:59:17,Accessories,Backpack,1,899,899,UPI,Processing
OD851794197847,CUST981542,Arjun Verma,arjun.verma877@example.com,9099292865,"Flat 217, Society D, Kolkata",Kolkata,West Bengal,201548,2025-04-04 22:21:29,Accessories,Backpack,2,899,1798,Debit Card,Shipped
OD560602327451,CUST464533,Pooja Das,pooja.das930@example.com,9715657904,"Flat 313, Society A, Lucknow",Lucknow,Uttar Pradesh,765780,2025-04-04 22:24:14,Electronics,Smartphone,2,12999,25998,UPI,Delivered
OD162748341261,CUST398519,Ramesh Singh,ramesh.singh566@example.com,9453713824,"Flat 299, Society B, Kolkata",Kolkata,West Bengal,365375,2025-04-05 00:20:08,Accessories,Backpack,1,899,899,Net Banking,Returned
OD640139893534,CUST875047,Amit Sharma,amit.sharma91@example.com,9529509237,"Flat 135, Society A, Pune",Pune,Maharashtra,730103,2025-04-05 01:19:35,Fashion,Jeans,2,1299,2598,Debit Card,Delivered
OD913852876776,CUST327615,Karan Joshi,karan.joshi584@example.com,9195092197,"Flat 273, Society C, Kolkata",Kolkata,West Bengal,629929,2025-04-05 04:29:57,Fashion,Running Shoes,1,1599,1599,Credit Card,Shipped
OD510719438830,CUST705914,Vikram Patel,vikram.patel799@example.com,9795309914,"Flat 447, Society A, Hyderabad",Hyderabad,Telangana,898972,2025-04-05 05:04:54,Home Appliances,Blender,3,2250,6750,UPI,Delivered
OD351680963033,CUST435966,Vikram Singh,vikram.singh342@example.com,9878144413,"Flat 293, Society D, Pune",Pune,Maharashtra,723618,2025-04-05 06:56:37,Electronics,Laptop,1,54990,54990,UPI,Shipped
OD095871620580,CUST815134,Priya Bose,priya.bose865@example.com,9172518002,"Flat 101, Society B, Bengaluru",Bengaluru,Karnataka,278631,2025-04-05 08:31:22,Health,Protein Powder,1,1899,1899,Debit Card,Shipped
OD268364070969,CUST171459,Rohit Verma,rohit.verma889@example.com,9717652129,"Flat 337, Society D, Lucknow",Lucknow,Uttar Pradesh,300729,2025-04-05 10:33:00,Electronics,Laptop,3,54990,164970,UPI,Returned
OD840706303306,CUST295929,Karan Patel,karan.patel810@example.com,9572408740,"Flat 89, Society B, Lucknow",Lucknow,Uttar Pradesh,550512,2025-04-05 15:50:08,Home Appliances,Blender,1,2250,2250,UPI,Delivered
OD813189997957,CUST729972,Kavita Patel,kavita.patel861@example.com,9439090984,"Flat 403, Society B, Delhi",Delhi,Delhi,788091,2025-04-05 17:27:07,Fashion,T-Shirt,1,499,499,Credit Card,Delivered
OD038569782588,CUST732084,Rohit Chauhan,rohit.chauhan176@example.com,9702778220,"Flat 225, Society B, Chennai",Chennai,Tamil Nadu,424021,2025-04-05 20:57:28,Electronics,Wireless Earbuds,1,1999,1999,Cash on Delivery,Delivered
OD398939679174,CUST208830,Kavita Deshmukh,kavita.deshmukh303@example.com,9426652255,"Flat 366, Society D, Mumbai",Mumbai,Maharashtra,569927,2025-04-06 00:27:43,Books,Novel,3,299,897,UPI,Shipped
OD639098528274,CUST309960,Ramesh Gupta,ramesh.gupta800@example.com,9831768672,"Flat 278, Society D, Bengaluru",Bengaluru,Karnataka,784587,2025-04-06 05:17:31,Electronics,Wireless Earbuds,1,1999,1999,UPI,Shipped
OD541461125442,CUST226064,Anjali Reddy,anjali.reddy938@example.com,9146538791,"Flat 378, Society A, Chennai",Chennai,Tamil Nadu,797536,2025-04-06 07:13:33,Electronics,Wireless Earbuds,1,1999,1999,UPI,Delivered
OD964785941092,CUST556413,Priya Das,priya.das582@example.com,9075539340,"Flat 131, Society A, Ahmedabad",Ahmedabad,Gujarat,291758,2025-04-06 08:12:01,Electronics,Smartphone,3,12999,38997,Net Banking,Delivered
OD287433338992,CUST619002,Diya Nair,diya.nair572@example.com,9877329468,"Flat 398, Society A, Mumbai",Mumbai,Maharashtra,483154,2025-04-06 10:10:21,Electronics,Laptop,1,54990,54990,Cash on Delivery,Processing
OD689103850223,CUST745121,Rahul Bose,rahul.bose739@example.com,9680790150,"Flat 13, Society B, Nagpur",Nagpur,Maharashtra,289290,2025-04-06 12:12:03,Accessories,Backpack,1,899,899,UPI,Processing
OD540344817128,CUST546753,Rahul Das,rahul.das524@example.com,9216645454,"Flat 182, Society B, Pune",Pune,Maharashtra,416445,2025-04-06 15:57:36,Accessories,Backpack,2,899,1798,Cash on Delivery,Delivered
OD545188422625,CUST613324,Rahul Verma,rahul.verma123@example.com,9612861402,"Flat 17, Society C, Nagpur",Nagpur,Maharashtra,263560,2025-04-06 18:06:22,Electronics,Smartphone,1,12999,12999,Cash on Delivery,Delivered
OD069950554787,CUST248643,Karan Deshmukh,karan.deshmukh561@example.com,9659951068,"Flat 478, Society B, Mumbai",Mumbai,Maharashtra,710403,2025-04-06 18:27:32,Electronics,Wireless Earbuds,1,1999,1999,UPI,Delivered
